arrival_tasks,completed_tasks,dropped_tasks,effective_bits,energy_srv,energy_tx,handover,queue_mean,slot,solve_time_s,total_cost
3,0,6,0.0,0.0,0.0,0,0.0,0,0.2754828929901123,0.0
3,1,4,2197847.6938642887,2.8890625000000003e-10,0.08145095378231149,1,0.0,1,0.18211889266967773,0.08145095407121773
3,2,2,4796583.594146803,5.778125000000001e-10,4.800043498766227,2,0.0,2,0.16505813598632812,4.8000434993440395
3,2,2,5412117.769358097,5.778125000000001e-10,2.794337359934588,2,0.0,3,0.16468191146850586,2.7943373605124004
3,2,2,5744836.399995691,5.778125000000001e-10,2.161281309015147,0,0.0,4,0.1735239028930664,2.1612813095929595
