arrival_tasks,completed_tasks,dropped_tasks,effective_bits,energy_srv,energy_tx,handover,queue_mean,slot,solve_time_s,total_cost
3,1,4,2401841.5401703953,4e-15,2.7207895249544e-05,0,0.0,0,0.0010209083557128906,2.7207895253544002e-05
3,1,4,3223655.9143404546,4e-15,3.651735177822168e-05,0,0.0,1,0.002967357635498047,3.651735178222168e-05
3,1,4,2248411.1189501737,4e-15,2.5469846024049702e-05,0,0.0,2,0.0010149478912353516,2.5469846028049703e-05
3,1,4,800000.0,4e-15,9.062344803184237e-06,0,0.0,3,0.0009906291961669922,9.062344807184236e-06
3,1,4,3369763.7547529927,4e-15,3.8172451313555476e-05,0,0.0,4,0.0020401477813720703,3.817245131755548e-05
